jday,month,day,hour,u10,v10,mixht,precip,tempc,year,datetime,ws,wd,wd_category_8,wd_category_4,ws_category,mixht_category,tempc_category,total_hours,percentage_wd_8,percentage_wd_4,percentage_ws,percentage_mixht,percentage_tempc
5,Jan,5,19,1.88,-1.26,16.145,0.0,12.881,2018,2018-01-05 19:30:00,2.263183598385248,303.8304980769171,NW,W,2-4,<100,<15,745,15.570469798657719,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
5,Jan,5,20,1.669,-1.185,16.073,0.0,11.75,2018,2018-01-05 20:30:00,2.0468966754577527,305.374980082088,NW,W,2-4,<100,<15,745,15.570469798657719,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
5,Jan,5,21,1.424,-1.012,16.017,0.0,10.82,2018,2018-01-05 21:30:00,1.746974527576175,305.4004243905275,NW,W,<2,<100,<15,745,15.570469798657719,91.14093959731544,19.19463087248322,48.59060402684563,56.10738255033557
5,Jan,5,22,1.296,-0.834,15.966,0.0,9.983,2018,2018-01-05 22:30:00,1.5411593039008005,302.76203131319903,NW,W,<2,<100,<15,745,15.570469798657719,91.14093959731544,19.19463087248322,48.59060402684563,56.10738255033557
5,Jan,5,23,1.354,-0.648,15.92,0.0,9.216,2018,2018-01-05 23:30:00,1.501072949593057,295.57493663203,NW,W,<2,<100,<15,745,15.570469798657719,91.14093959731544,19.19463087248322,48.59060402684563,56.10738255033557
5,Jan,6,0,1.535,-0.549,15.879,0.0,8.523,2018,2018-01-06 00:30:00,1.6302226841753857,289.6798299805358,W,W,<2,<100,<15,745,76.91275167785236,91.14093959731544,19.19463087248322,48.59060402684563,56.10738255033557
5,Jan,6,1,1.648,-0.664,15.844,0.0,7.888,2018,2018-01-06 01:30:00,1.7767385851610247,291.94512769541757,W,W,<2,<100,<15,745,76.91275167785236,91.14093959731544,19.19463087248322,48.59060402684563,56.10738255033557
5,Jan,6,2,1.688,-1.205,15.796,0.0,7.116,2018,2018-01-06 02:30:00,2.0739742042754536,305.52162045830113,NW,W,2-4,<100,<15,745,15.570469798657719,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
5,Jan,6,3,1.775,-1.866,17.275,0.0,6.25,2018,2018-01-06 03:30:00,2.5753797778191863,316.43170302293254,NW,N,2-4,<100,<15,745,15.570469798657719,4.966442953020135,52.61744966442953,48.59060402684563,56.10738255033557
5,Jan,6,4,2.046,-1.974,19.084,0.0,5.581,2018,2018-01-06 04:30:00,2.8430251493787386,313.97391664179906,NW,W,2-4,<100,<15,745,15.570469798657719,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,5,2.281,-1.321,16.171,0.0,5.018,2018,2018-01-06 05:30:00,2.6359062957548396,300.07650344106383,NW,W,2-4,<100,<15,745,15.570469798657719,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,6,2.774,-0.57,15.837,0.0,4.645,2018,2018-01-06 06:30:00,2.8319562143507797,281.6114864238885,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,7,2.369,0.255,26.858,0.0,6.377,2018,2018-01-06 07:30:00,2.3826846203389995,263.8563169238784,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,8,2.024,0.705,50.437,0.0,11.515,2018,2018-01-06 08:30:00,2.1432687652275435,250.79574283938902,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,9,2.516,0.823,124.104,0.0,16.074,2018,2018-01-06 09:30:00,2.647184353232695,251.8867419357279,W,W,2-4,100-500,15-20,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,16.10738255033557
6,Jan,6,10,3.153,0.524,263.33,0.0,19.462,2018,2018-01-06 10:30:00,3.1962454536533955,260.564200885215,W,W,2-4,100-500,15-20,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,16.10738255033557
6,Jan,6,11,3.753,-0.108,606.803,0.0,21.661,2018,2018-01-06 11:30:00,3.7545536352541298,271.64834450489616,W,W,2-4,500-1K,20-25,745,76.91275167785236,91.14093959731544,52.61744966442953,14.496644295302014,21.879194630872483
6,Jan,6,12,4.308,-0.944,1050.768,0.0,22.863,2018,2018-01-06 12:30:00,4.410215414239989,282.35971096593005,W,W,4-6,1K-2K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,8.724832214765101,21.879194630872483
6,Jan,6,13,4.575,-1.611,1448.081,0.0,23.485,2018,2018-01-06 13:30:00,4.850355244721772,289.3987540390185,W,W,4-6,1K-2K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,8.724832214765101,21.879194630872483
6,Jan,6,14,4.693,-1.921,1573.144,0.0,23.653,2018,2018-01-06 14:30:00,5.070945671174164,292.2609072965477,W,W,4-6,1K-2K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,8.724832214765101,21.879194630872483
6,Jan,6,15,4.691,-1.975,1501.423,0.0,23.349,2018,2018-01-06 15:30:00,5.08980412196776,292.8320160479583,NW,W,4-6,1K-2K,20-25,745,15.570469798657719,91.14093959731544,24.42953020134228,8.724832214765101,21.879194630872483
6,Jan,6,16,3.331,-1.232,1290.813,0.0,22.073,2018,2018-01-06 16:30:00,3.5515327676934083,290.2973624994966,W,W,2-4,1K-2K,20-25,745,76.91275167785236,91.14093959731544,52.61744966442953,8.724832214765101,21.879194630872483
6,Jan,6,17,3.163,-0.746,137.039,0.0,16.317,2018,2018-01-06 17:30:00,3.249782300401059,283.270805761814,W,W,2-4,100-500,15-20,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,16.10738255033557
6,Jan,6,18,3.434,-0.77,62.564,0.0,14.864,2018,2018-01-06 18:30:00,3.5192692423285834,282.63829220665923,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,19,3.484,-0.792,48.54,0.0,13.654,2018,2018-01-06 19:30:00,3.5728867880188986,282.807109246086,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,20,3.397,-0.722,44.072,0.0,12.51,2018,2018-01-06 20:30:00,3.472879640874414,281.9991182450027,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,21,3.339,-0.735,42.537,0.0,11.575,2018,2018-01-06 21:30:00,3.4189393092010274,282.4142926460856,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,22,3.293,-0.857,42.773,0.0,10.794,2018,2018-01-06 22:30:00,3.4026898183642893,284.58757937884684,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,6,23,3.284,-0.949,44.093,0.0,10.123,2018,2018-01-06 23:30:00,3.418370518244036,286.11807011347696,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,7,0,3.264,-1.049,44.442,0.0,9.475,2018,2018-01-07 00:30:00,3.4284248569860765,287.8166160165833,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,7,1,3.048,-1.495,45.198,0.0,8.761,2018,2018-01-07 01:30:00,3.3948974947706447,296.1272840124976,NW,W,2-4,<100,<15,745,15.570469798657719,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,7,2,2.81,-1.852,48.53,0.0,8.052,2018,2018-01-07 02:30:00,3.3654129018591465,303.38786743654964,NW,W,2-4,<100,<15,745,15.570469798657719,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,7,3,2.802,-1.778,45.502,0.0,7.395,2018,2018-01-07 03:30:00,3.318506893167468,302.39703675185496,NW,W,2-4,<100,<15,745,15.570469798657719,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
6,Jan,7,4,2.867,-1.621,42.043,0.0,6.883,2018,2018-01-07 04:30:00,3.293528502988854,299.4837905978144,NW,W,2-4,<100,<15,745,15.570469798657719,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
7,Jan,7,5,3.411,-0.373,55.511,0.0,5.552,2018,2018-01-07 05:30:00,3.431333560002583,276.2406175640481,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
7,Jan,7,6,3.478,-0.264,59.112,0.0,5.181,2018,2018-01-07 06:30:00,3.4880051605466416,274.34075194985934,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
7,Jan,7,7,3.408,-0.319,78.146,0.0,6.806,2018,2018-01-07 07:30:00,3.422897164683742,275.3474920961512,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
7,Jan,7,8,3.565,-0.686,71.995,0.0,12.231,2018,2018-01-07 08:30:00,3.630402319302917,280.89208399985114,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
7,Jan,7,9,3.951,-0.624,149.213,0.0,15.835,2018,2018-01-07 09:30:00,3.9999721249028726,278.97486062977083,W,W,2-4,100-500,15-20,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,16.10738255033557
7,Jan,7,10,5.222,-1.218,453.29,0.0,18.737,2018,2018-01-07 10:30:00,5.3621644883386415,283.1291663203487,W,W,4-6,100-500,15-20,745,76.91275167785236,91.14093959731544,24.42953020134228,28.187919463087248,16.10738255033557
7,Jan,7,11,6.284,-1.703,856.254,0.0,20.114,2018,2018-01-07 11:30:00,6.5106731602807395,285.1632701731373,W,W,6-8,500-1K,20-25,745,76.91275167785236,91.14093959731544,3.3557046979865772,14.496644295302014,21.879194630872483
7,Jan,7,12,6.392,-1.745,992.046,0.0,20.902,2018,2018-01-07 12:30:00,6.625910428009121,285.2695285378334,W,W,6-8,500-1K,20-25,745,76.91275167785236,91.14093959731544,3.3557046979865772,14.496644295302014,21.879194630872483
7,Jan,7,13,6.295,-1.693,1098.079,0.0,21.413,2018,2018-01-07 13:30:00,6.518686524139659,285.05314582682115,W,W,6-8,1K-2K,20-25,745,76.91275167785236,91.14093959731544,3.3557046979865772,8.724832214765101,21.879194630872483
7,Jan,7,14,6.182,-1.613,1139.442,0.0,21.667,2018,2018-01-07 14:30:00,6.388966504842548,284.62351497304076,W,W,6-8,1K-2K,20-25,745,76.91275167785236,91.14093959731544,3.3557046979865772,8.724832214765101,21.879194630872483
7,Jan,7,15,6.018,-1.553,1120.002,0.0,21.475,2018,2018-01-07 15:30:00,6.215153497702208,284.47000615553065,W,W,6-8,1K-2K,20-25,745,76.91275167785236,91.14093959731544,3.3557046979865772,8.724832214765101,21.879194630872483
7,Jan,7,16,4.284,-0.936,1130.809,0.0,20.409,2018,2018-01-07 16:30:00,4.385060090808334,282.32472743413734,W,W,4-6,1K-2K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,8.724832214765101,21.879194630872483
7,Jan,7,17,3.913,-0.227,216.516,0.0,15.228,2018,2018-01-07 17:30:00,3.9195788039022763,273.3201076428344,W,W,2-4,100-500,15-20,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,16.10738255033557
7,Jan,7,18,3.777,-0.095,119.232,0.0,13.61,2018,2018-01-07 18:30:00,3.778194542370734,271.4408132532477,W,W,2-4,100-500,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,56.10738255033557
7,Jan,7,19,3.706,-0.021,110.295,0.0,12.351,2018,2018-01-07 19:30:00,3.7060594976335715,270.3246623022187,W,W,2-4,100-500,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,56.10738255033557
7,Jan,7,20,3.722,-0.024,121.987,0.0,11.42,2018,2018-01-07 20:30:00,3.7220773769495983,270.3694464402386,W,W,2-4,100-500,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,56.10738255033557
7,Jan,7,21,3.765,-0.034,126.344,0.0,10.636,2018,2018-01-07 21:30:00,3.7651535161265337,270.5173980214847,W,W,2-4,100-500,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,56.10738255033557
7,Jan,7,22,3.798,0.002,121.048,0.0,9.887,2018,2018-01-07 22:30:00,3.798000526592907,269.9698284495961,W,W,2-4,100-500,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,56.10738255033557
7,Jan,7,23,3.805,0.021,113.426,0.0,9.147,2018,2018-01-07 23:30:00,3.8050579496244206,269.68378471658093,W,W,2-4,100-500,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,56.10738255033557
7,Jan,8,0,3.794,-0.124,110.254,0.0,8.433,2018,2018-01-08 00:30:00,3.796025816561315,271.871942162268,W,W,2-4,100-500,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,56.10738255033557
7,Jan,8,1,3.723,-0.191,102.715,0.0,7.65,2018,2018-01-08 01:30:00,3.7278961895417635,272.936854161624,W,W,2-4,100-500,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,56.10738255033557
7,Jan,8,2,3.662,-0.142,90.687,0.0,6.814,2018,2018-01-08 02:30:00,3.6647521062140065,272.22062439379255,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
7,Jan,8,3,3.634,-0.115,86.352,0.0,6.049,2018,2018-01-08 03:30:00,3.6358191649200595,271.8125526855156,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
7,Jan,8,4,3.644,-0.035,85.598,0.0,5.427,2018,2018-01-08 04:30:00,3.6441680806461165,270.5502992919719,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,8,5,3.681,0.134,85.314,0.0,4.935,2018,2018-01-08 05:30:00,3.6834382036352937,267.915173673245,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,8,6,3.713,0.38,84.363,0.0,4.487,2018,2018-01-08 06:30:00,3.7323945397023612,264.1565163298648,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,8,7,3.782,0.329,101.409,0.0,6.066,2018,2018-01-08 07:30:00,3.7962830505640643,265.02829807273775,W,W,2-4,100-500,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,56.10738255033557
8,Jan,8,8,4.049,-0.263,74.499,0.0,12.035,2018,2018-01-08 08:30:00,4.057532501410186,273.71638711837414,W,W,4-6,<100,<15,745,76.91275167785236,91.14093959731544,24.42953020134228,48.59060402684563,56.10738255033557
8,Jan,8,9,4.336,-0.065,159.227,0.0,15.347,2018,2018-01-08 09:30:00,4.336487172816265,270.858843803619,W,W,4-6,100-500,15-20,745,76.91275167785236,91.14093959731544,24.42953020134228,28.187919463087248,16.10738255033557
8,Jan,8,10,5.153,-0.399,316.503,0.0,18.212,2018,2018-01-08 10:30:00,5.168424324685425,274.42761341485993,W,W,4-6,100-500,15-20,745,76.91275167785236,91.14093959731544,24.42953020134228,28.187919463087248,16.10738255033557
8,Jan,8,11,5.391,-0.627,458.861,0.0,20.199,2018,2018-01-08 11:30:00,5.427339127049276,276.6339778098752,W,W,4-6,100-500,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,28.187919463087248,21.879194630872483
8,Jan,8,12,5.413,-0.678,582.509,0.0,21.649,2018,2018-01-08 12:30:00,5.455295867320122,277.13934615567507,W,W,4-6,500-1K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,14.496644295302014,21.879194630872483
8,Jan,8,13,5.313,-0.662,687.268,0.0,22.606,2018,2018-01-08 13:30:00,5.354083768489246,277.1024516405349,W,W,4-6,500-1K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,14.496644295302014,21.879194630872483
8,Jan,8,14,5.192,-0.545,730.291,0.0,23.079,2018,2018-01-08 14:30:00,5.220525739808205,275.992346534215,W,W,4-6,500-1K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,14.496644295302014,21.879194630872483
8,Jan,8,15,5.048,-0.441,717.658,0.0,22.914,2018,2018-01-08 15:30:00,5.067226558976814,274.9927597345917,W,W,4-6,500-1K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,14.496644295302014,21.879194630872483
8,Jan,8,16,3.498,0.003,707.341,0.0,21.568,2018,2018-01-08 16:30:00,3.4980012864491634,269.95086126460944,W,W,2-4,500-1K,20-25,745,76.91275167785236,91.14093959731544,52.61744966442953,14.496644295302014,21.879194630872483
8,Jan,8,17,3.686,0.574,134.642,0.0,15.428,2018,2018-01-08 17:30:00,3.7304251768397663,261.14874226658924,W,W,2-4,100-500,15-20,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,16.10738255033557
8,Jan,8,18,3.767,0.494,65.094,0.0,13.803,2018,2018-01-08 18:30:00,3.7992532160939207,262.52893107774696,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,8,19,3.593,0.156,50.112,0.0,12.189,2018,2018-01-08 19:30:00,3.596384990514781,267.513907177007,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,8,20,3.49,-0.228,48.905,0.0,11.021,2018,2018-01-08 20:30:00,3.4974396349329604,273.73779383850786,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,8,21,3.436,-0.38,49.126,0.0,10.1,2018,2018-01-08 21:30:00,3.456948943794224,276.31090691354404,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,8,22,3.471,-0.362,57.783,0.0,9.422,2018,2018-01-08 22:30:00,3.48982592689091,275.9540072509331,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,8,23,3.565,-0.251,66.165,0.0,8.893,2018,2018-01-08 23:30:00,3.5738251216308834,274.0273626832008,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,9,0,3.628,-0.113,65.863,0.0,8.307,2018,2018-01-09 00:30:00,3.629759358414825,271.7839941185447,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,9,1,3.626,-0.051,65.848,0.0,7.646,2018,2018-01-09 01:30:00,3.6263586419437335,270.8058169027327,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,9,2,3.595,-0.133,65.701,0.0,6.953,2018,2018-01-09 02:30:00,3.597459381285632,272.11873849713754,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,9,3,3.531,-0.25,62.816,0.0,6.213,2018,2018-01-09 03:30:00,3.5398391206381117,274.04986746561985,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
8,Jan,9,4,3.447,-0.319,57.623,0.0,5.442,2018,2018-01-09 04:30:00,3.4617293366177546,275.28733442129374,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
9,Jan,9,5,3.395,-0.31,54.018,0.0,4.729,2018,2018-01-09 05:30:00,3.4091237877202407,275.2172528792455,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
9,Jan,9,6,3.376,-0.062,51.854,0.0,4.062,2018,2018-01-09 06:30:00,3.3765692648011827,271.0521146457836,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
9,Jan,9,7,3.084,0.035,61.512,0.0,5.49,2018,2018-01-09 07:30:00,3.0841985993123076,269.34978398351484,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
9,Jan,9,8,3.002,-0.263,57.593,0.0,11.181,2018,2018-01-09 08:30:00,3.0134984652393637,275.00680031700426,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
9,Jan,9,9,3.283,-0.174,134.191,0.0,15.239,2018,2018-01-09 09:30:00,3.2876077929096104,273.03385515888766,W,W,2-4,100-500,15-20,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,16.10738255033557
9,Jan,9,10,3.959,-0.479,252.492,0.0,18.567,2018,2018-01-09 10:30:00,3.9878718635382455,276.8986928705589,W,W,2-4,100-500,15-20,745,76.91275167785236,91.14093959731544,52.61744966442953,28.187919463087248,16.10738255033557
9,Jan,9,11,4.343,-0.692,384.043,0.0,20.947,2018,2018-01-09 11:30:00,4.397785010661617,279.05322658492395,W,W,4-6,100-500,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,28.187919463087248,21.879194630872483
9,Jan,9,12,4.649,-0.824,520.351,0.0,22.713,2018,2018-01-09 12:30:00,4.7214592024076625,280.05086112035104,W,W,4-6,500-1K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,14.496644295302014,21.879194630872483
9,Jan,9,13,4.854,-0.892,624.409,0.0,23.89,2018,2018-01-09 13:30:00,4.93527912077929,280.4128379511177,W,W,4-6,500-1K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,14.496644295302014,21.879194630872483
9,Jan,9,14,4.916,-0.852,699.1,0.0,24.447,2018,2018-01-09 14:30:00,4.989284517844217,279.83235702581175,W,W,4-6,500-1K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,14.496644295302014,21.879194630872483
9,Jan,9,15,4.949,-0.781,692.967,0.0,24.33,2018,2018-01-09 15:30:00,5.010245702557909,278.96787049566245,W,W,4-6,500-1K,20-25,745,76.91275167785236,91.14093959731544,24.42953020134228,14.496644295302014,21.879194630872483
9,Jan,9,16,3.427,-0.091,661.487,0.0,22.784,2018,2018-01-09 16:30:00,3.4282079866892556,271.52106536298163,W,W,2-4,500-1K,20-25,745,76.91275167785236,91.14093959731544,52.61744966442953,14.496644295302014,21.879194630872483
9,Jan,9,17,4.102,0.618,140.999,0.0,16.825,2018,2018-01-09 17:30:00,4.148292178716442,261.4323548555629,W,W,4-6,100-500,15-20,745,76.91275167785236,91.14093959731544,24.42953020134228,28.187919463087248,16.10738255033557
9,Jan,9,18,3.951,0.508,86.912,0.0,14.943,2018,2018-01-09 18:30:00,3.9835241934749184,262.67338954324543,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
9,Jan,9,19,3.852,0.284,81.695,0.0,13.422,2018,2018-01-09 19:30:00,3.862455177733458,265.78332986893054,W,W,2-4,<100,<15,745,76.91275167785236,91.14093959731544,52.61744966442953,48.59060402684563,56.10738255033557
